category,categoryLabel,source,line,text
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,31554,Sentiero stellare
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,31975,Oder kontaktiere uns unter: {0}
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,32054,Enemy health and attack level skip chances are reduced by {0} every {1} waves
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,32391,Through Tier {0} to Tier {1}
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,32832,Labs grant you incremental upgrades to different parts of the game. Unlock research by completing Tier milestones. Start a lab by selecting a research and spending coins.
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,33054,Overheat conditions add an extra challenge when you reach very high waves.
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,33143,Activate on Wave
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,33191,Tower damage is reduced by {0} levels every 10 wavesK
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,33214,Tower health is reduced by {0} levels every 10 wavesF
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,33235,An additional Elite spawns every {0} waves
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,33254,An additional Fleet spawns every {0} waves
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,33391,Your highest wave: Tier {0} - Wave {1}
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,33425,Stuck on Tier {0} - Wave {1}? Spend Coins on upgrades!
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,33612,Largest Wave Skip
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,33648,Previous wave: {0}
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,33682,From Death Wave
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,34097,A percent of each tier's Dissonant Boosts will be permanently applied to the tower
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,34776,Most Coins From Wave Skip
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,34787,Most Cells From Wave Skip
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,34954,Boosts per tier
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,34984,Dissonant Runs are a specialized challenge within Tiers. You must choose a Workshop tab to be disabled for the run.
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,34990,Le Corse Dissonanti sono una sfida speciale all'interno dei Tier. Devi scegliere una scheda Workshop da disabilitare per la corsa.
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,34992,ufe sind eine spezielle Herausforderung innerhalb der Tiers. Du musst einen Werkstatt-Reiter ausw
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,35004,"Based on the selected Workshop and the highest wave reached, you will receive a Dissonant Boost for that tier:"
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,35026,"Dissonant Boosts from one Tier echoes to other Tiers, with a bonus value of {0}"
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,35042,"Dissonant Echo bonus can be increased through lab researches, unlocked at Tier {0} Wave {1}.{"
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,35276,"Resuming previous round subtracts 5 waves, 50 if Intro Sprint is active.O"
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,35292,Previous Wave: {0}\nNew Wave: {1}
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,35320,Enhanced Death Wave
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,35565,Recharges Missile Barrage after set Waves.
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,35630,On Hit: Amplifies Death Wave Damage taken (Max +50x/Wave).
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,35663,"Sync Death Wave, Golden Tower, & Black Hole. Cooldown = {0}s."
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,36038,"Der Fokus des Scheinwerfers richtet sich auf den Boss und wird auf nahe Gegner reflektiert, wodurch {0}x Schaden entsteht."
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,36103,Kontaktieren Sie uns
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,36257,"Specific Wave targets within each Tier. Reach Milestones to unlock one-time permanent rewards, Relics, and new game features."
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,36317,Global difficulty levels. Higher Tiers scale enemy difficulty faster but grant higher Coin Multipliers and unlock exclusive Milestone rewards.
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,36346,The primary measure of in-run progression. Each Wave spawns a set amount of enemies and progressively scales Enemy Health & Damage.
wave_tier_milestones,"Waves, tiers, milestones, and run bands",assets,36399,Waves
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2166,waveNumber
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2258,wave
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2259,tier
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2260,TryLogWaveReached
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2261,LogWaveReached
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2271,LogAchievementTierReached
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2273,highestWavePerTierThisCycle
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2274,eventMissionTiersCompletedThisCycle
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2341,WAVE_PARAMETER
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2342,TIER_PARAMETER
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2346,ACHIEVEMENT_TIER_2
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2347,ACHIEVEMENT_TIER_3
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2348,ACHIEVEMENT_TIER_4
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2349,ACHIEVEMENT_TIER_5
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2350,ACHIEVEMENT_TIER_6
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2351,ACHIEVEMENT_TIER_7
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2352,ACHIEVEMENT_TIER_8
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2353,ACHIEVEMENT_TIER_9
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2354,ACHIEVEMENT_TIER_10
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2355,ACHIEVEMENT_TIER_11
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2356,ACHIEVEMENT_TIER_12
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2357,ACHIEVEMENT_TIER_13
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2358,ACHIEVEMENT_TIER_14
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2359,ACHIEVEMENT_TIER_15
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2360,ACHIEVEMENT_TIER_16
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2361,ACHIEVEMENT_TIER_17
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2362,ACHIEVEMENT_TIER_18
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2363,ACHIEVEMENT_TIER_19
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2364,ACHIEVEMENT_TIER_20
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2412,CheckAndPostWave100PerTier
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2413,CheckAndPostWaveMilestonesPerTier
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2414,wave20
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2415,wave40
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2416,wave60
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2417,tier2Unlock
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2418,tier3Unlock
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2421,wave100PostedTiers
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2422,waveMilestonePostedEvents
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2423,WaveMilestones
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2624,activationWave
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2632,maxWave
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2645,tierText
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2646,maxWaveText
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2692,TierUp
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2693,TierDown
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2716,tierHighestWaveText
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2717,tierCoinBonusText
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2718,tierNewAvailableTag
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2719,tierLeftButton
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2720,tierRightButton
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,2811,bossWaveTitle
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,3151,get_IntroSprintMaxWaves
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,3377,IntroSprintMaxWaves
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,3516,tierSprite
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,3584,Tier
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,3755,ActivationWave
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,3768,GetFixedHeatDataForTier
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,3769,currentWave
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,3770,GetFixedHeatLevelsForWave
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,3773,GetTournamentHeatLevelsForWave
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,3778,QueryConditionsForTier
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,3793,GetNextAndLastHeatIncreaseWave
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,3794,GetTournamentHeatLevelForWave
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,3828,numberOfWaves
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,3835,DefaultTournamentHeatIncreaseWaves
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,3837,tournamentHeatIncreaseWaves
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,3848,FixedHeatDataByTier
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,3894,requiredTier
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,4044,Deathwave
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,4046,DeathwaveController
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,4047,get_PlayEffectWaves
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,4048,SetDeathWaveBrightness
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,4049,ResetDeathwaveFinal
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,4050,SetDeathwaveFinalSize
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,4051,GetDeathWaveFinalTrailColor
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,4053,PlayDeathWave
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,4054,ApplyDeathWaveEffects
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,4057,waveInterval
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,4058,deathWaveParticle
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,4063,deathwaveFinalWave
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,4064,deathWaveFinalParticle
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,4065,deathwaveFinalSize
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,4066,deathWavePersistingBoost
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,4067,deathwaveFinalScaleAdjustment
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,4068,deathwaveFinalTimer
wave_tier_milestones,"Waves, tiers, milestones, and run bands",metadata,4069,deathwaveColor
